序号,发射地省份,地市,区县,发射台名,发射频率(兆赫),发射功率(千瓦),节目
1090,内蒙古自治区,呼伦贝尔市,陈巴尔虎旗,陈巴尔虎旗调频广播台,107.9,0.3,中央人民广播电台民族之声
1091,内蒙古自治区,呼伦贝尔市,额尔古纳市,额尔古纳712台,96.6,1,内蒙古广播电视台新闻广播
1092,内蒙古自治区,呼伦贝尔市,额尔古纳市,额尔古纳712台,101.4,1,内蒙古广播电视台蒙语新闻综合广播
1093,内蒙古自治区,呼伦贝尔市,额尔古纳市,额右旗调频广播发射台,95.2,1,额尔古纳市广播电视台广播节目
1094,内蒙古自治区,呼伦贝尔市,额尔古纳市,莫尔道嘎调频广播转播台,100.7,1,呼伦贝尔人民广播电台汉语综合广播
1095,内蒙古自治区,呼伦贝尔市,额尔古纳市,室韦乡调频广播发射台,90.1,0.1,内蒙古广播电视台蒙语新闻综合广播
1096,内蒙古自治区,呼伦贝尔市,额尔古纳市,额右旗调频广播发射台,105.5,1,中央人民广播电台中国之声
1097,内蒙古自治区,呼伦贝尔市,额尔古纳市,额尔古纳市广播电视局,97.7,0.3,中央人民广播电台民族之声
1098,内蒙古自治区,呼伦贝尔市,额尔古纳市（黑山头）,黑山头电视转播台,105.2,0.3,中央人民广播电台中国之声
1099,内蒙古自治区,呼伦贝尔市,额尔古纳市（室韦乡）,室韦电视发射台,88.0,0.3,中央人民广播电台中国之声
1100,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,大扬树调频广播转播台,105.3,0.3,呼伦贝尔人民广播电台汉语综合广播
1101,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,鄂伦春调频广播转播台,102.8,1,呼伦贝尔人民广播电台汉语综合广播
1102,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,大杨树电视发射台,95.6,0.3,中央人民广播电台中国之声
1103,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,鄂伦春调频广播发射台,96.9,1,中央人民广播电台中国之声
1104,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,鄂伦春051发射台,89.2,1,内蒙古广播电视台新闻广播
1105,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,鄂伦春051中波发射台,88.1,1,内蒙古广播电视台蒙语新闻综合广播
1106,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,鄂伦春调频广播发射台,94.3,0.3,鄂伦春自治旗广播电视台广播节目
1107,内蒙古自治区,呼伦贝尔市,鄂伦春自治旗,大杨树电视发射台,106.6,0.3,中央人民广播电台民族之声
1108,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,鄂温克调频广播发射台,101.0,0.3,鄂温克自治旗广播电视台广播节目
1109,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,鄂温克旗辉河调频转播台,89.6,0.3,内蒙古广播电视台蒙语新闻综合广播
1110,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,鄂温克旗伊敏苏木毕鲁图调频转播台,93.2,0.3,内蒙古广播电视台蒙语新闻综合广播
1111,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,鄂温克旗伊敏苏木红花尔基调频转播台,94.3,0.3,内蒙古广播电视台蒙语新闻综合广播
1112,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,辉河调频转播台,100.8,0.1,呼伦贝尔人民广播电台蒙语综合广播
1113,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,伊敏苏木红花尔基调频转播台,91.5,0.3,呼伦贝尔人民广播电台蒙语综合广播
1114,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,伊敏电视转播台,89.2,0.3,中央人民广播电台中国之声
1115,内蒙古自治区,呼伦贝尔市,鄂温克族自治旗,伊敏电视转播台,97.6,0.3,中央人民广播电台民族之声
1116,内蒙古自治区,呼伦贝尔市,根河市,根河市调频电视发射台,95.0,0.1,根河市广播电视台广播节目
1117,内蒙古自治区,呼伦贝尔市,根河市,根河市调频电视发射台,103.1,1,呼伦贝尔人民广播电台汉语综合广播
1118,内蒙古自治区,呼伦贝尔市,根河市,根河市调频电视发射台,97.1,1,内蒙古广播电视台新闻广播
1119,内蒙古自治区,呼伦贝尔市,根河市,根河市调频电视发射台,107.1,1,中央人民广播电台中国之声
1120,内蒙古自治区,呼伦贝尔市,根河市,得尔布尔调频电视转播台,106.4,1,内蒙古广播电视台新闻广播
1121,内蒙古自治区,呼伦贝尔市,根河市,根河市调频电视发射台,98.3,1,内蒙古广播电视台蒙语新闻综合广播
1122,内蒙古自治区,呼伦贝尔市,根河市,根河市广播电视发射台,90.4,0.1,中央人民广播电台民族之声
1123,内蒙古自治区,呼伦贝尔市,根河市（阿龙山林业局）,阿龙山电视转播台,99.5,0.1,中央人民广播电台中国之声
1124,内蒙古自治区,呼伦贝尔市,根河市（金河镇）,金河电视转播台,91.5,0.1,中央人民广播电台中国之声
1125,内蒙古自治区,呼伦贝尔市,根河市（满归林业局）,满归电视转播台,88.6,0.1,中央人民广播电台中国之声
1126,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播电视发射传输中心,90.9,3,内蒙古广播电视台新闻广播
1127,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播电视发射传输中心,103.5,1,中央人民广播电台中国之声
1128,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播发射台,98.9,1,内蒙古广播电视台蒙语新闻综合广播
1129,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播电视发射传输中心,104.6,3,呼伦贝尔人民广播电台交通文艺广播
1130,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播发射中心台,105.6,1,内蒙古广播电视台交通之声
1131,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播发射中心台,88.3,1,内蒙古广播电视台经济生活广播
1132,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播发射中心台,90.0,1,内蒙古广播电视台评书曲艺广播
1133,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播发射中心台,97.9,1,内蒙古广播电视台音乐之声
1134,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播电视发射传输中心,97.3,3,呼伦贝尔市人民广播电台蒙语综合广播
1135,内蒙古自治区,呼伦贝尔市,海拉尔区,呼伦贝尔广播电视发射传输中心,99.9,1,呼伦贝尔市人民广播电台汉语综合广播
1136,内蒙古自治区,呼伦贝尔市,满洲里市,满州里717台,103.3,1,内蒙古广播电视台蒙语新闻综合广播
1137,内蒙古自治区,呼伦贝尔市,满洲里市,满州里市调频广播发射台,98.7,1,内蒙古广播电视台新闻广播
1138,内蒙古自治区,呼伦贝尔市,满洲里市,满州里市调频广播发射台,94.9,3,满洲里市广播电视台广播节目
1139,内蒙古自治区,呼伦贝尔市,满洲里市,满州里市调频广播转播台,91.1,1,呼伦贝尔人民广播电台汉语综合广播
1140,内蒙古自治区,呼伦贝尔市,满洲里市,满州里市调频广播发射台,104.8,1,中央人民广播电台中国之声
1141,内蒙古自治区,呼伦贝尔市,满洲里市,满州里717发射台,90.2,1,内蒙古广播电视台经济生活广播
1142,内蒙古自治区,呼伦贝尔市,满洲里市,满州里717发射台,99.4,1,内蒙古广播电视台评书曲艺广播
1143,内蒙古自治区,呼伦贝尔市,满洲里市,满州里717发射台,93.9,1,内蒙古广播电视台音乐之声
1144,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,莫力达瓦调频转播台,104.6,1,内蒙古广播电视台蒙语新闻综合广播
1145,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,莫力达瓦旗调频广播发射台,103.5,1,莫力达瓦达斡尔族自治旗广播电视台广播节目
1146,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,莫力达瓦旗调频广播转播台,94.6,1,呼伦贝尔人民广播电台汉语综合广播
1147,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,莫力达瓦电视发射台,92.0,1,中央人民广播电台中国之声
1148,内蒙古自治区,呼伦贝尔市,莫力达瓦达斡尔族自治旗,莫力达瓦旗调频电视发射台,106.8,1,内蒙古广播电视台新闻广播
1149,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,达来调频广播发射台,95.7,0.3,新巴尔虎右旗广播电视台广播节目
1150,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,克尔伦调频广播发射台,107.2,1,新巴尔虎右旗广播电视台广播节目
1151,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,克尔伦苏木调频转播台,103.2,0.3,呼伦贝尔人民广播电台蒙语综合广播
1152,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频发射台,90.8,1,内蒙古广播电视台蒙语新闻综合广播
1153,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频发射台,106.8,1,内蒙古广播电视台新闻广播
1154,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频广播发射台,100.9,1,呼伦贝尔人民广播电台蒙语综合广播
1155,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频广播发射台,99.0,1,新巴尔虎右旗广播电视台广播节目
1156,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频广播发射台,95.2,0.3,新巴尔虎右旗广播电视台广播节目
1157,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗克尔伦苏木调频转播台,96.9,0.3,内蒙古广播电视台蒙语新闻综合广播
1158,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗调频广播发射台,97.2,1,中央人民广播电台中国之声
1159,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新右旗阿日哈沙特调频转播台,106.4,0.1,内蒙古广播电视台新闻广播
1160,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新右旗阿日哈沙特口岸调频转播台,90.0,0.1,内蒙古广播电视台蒙语新闻综合广播
1161,内蒙古自治区,呼伦贝尔市,新巴尔虎右旗,新巴尔虎右旗广播电视发射台,92.2,0.1,中央人民广播电台民族之声
1162,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,乌布尔宝力格调频转播台,95.5,0.1,呼伦贝尔人民广播电台蒙语综合广播
1163,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗嵯岗镇豪门微波站,89.7,1,内蒙古广播电视台蒙语新闻综合广播
1164,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗调频发射台,97.4,1,内蒙古广播电视台新闻广播
1165,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗调频发射台,103.4,1,内蒙古广播电视台蒙语新闻综合广播
1166,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗调频广播发射台,91.0,1,呼伦贝尔人民广播电台蒙语综合广播
1167,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗调频广播发射台,107.3,1,呼伦贝尔人民广播电台汉语综合广播
1168,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗广播电视台,99.8,1,新巴尔虎左旗广播电视台广播节目
1169,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新宝力格调频转播台,102.2,0.3,呼伦贝尔人民广播电台蒙语综合广播
1170,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗调频广播发射台,101.2,1,中央人民广播电台中国之声
1171,内蒙古自治区,呼伦贝尔市,新巴尔虎左旗,新巴尔虎左旗广播电视调频台,104.5,0.3,中央人民广播电台民族之声
1172,内蒙古自治区,呼伦贝尔市,牙克石市,牙克石调频广播发射台,107.4,1,牙克石市广播电视台广播节目
1173,内蒙古自治区,呼伦贝尔市,牙克石市,牙克石调频广播发射台,93.1,1,中央人民广播电台中国之声
1174,内蒙古自治区,呼伦贝尔市,牙克石市,牙克石市调频电视发射台,91.6,1,内蒙古广播电视台新闻广播
1175,内蒙古自治区,呼伦贝尔市,牙克石市,牙克石市调频电视发射台,102.9,1,内蒙古广播电视台蒙语新闻综合广播
1176,内蒙古自治区,呼伦贝尔市,牙克牙市,牙克牙市广播电视发射台,98.4,0.1,中央人民广播电台民族之声
1177,内蒙古自治区,呼伦贝尔市,扎兰屯市,H138微波站,105.9,1,呼伦贝尔人民广播电台汉语综合广播
1178,内蒙古自治区,呼伦贝尔市,扎兰屯市,扎兰屯调频广播发射台,100.9,1,扎兰屯市广播电视台广播节目
1179,内蒙古自治区,呼伦贝尔市,扎兰屯市,扎兰屯市调频发射台,97.2,1,内蒙古广播电视台新闻广播
1180,内蒙古自治区,呼伦贝尔市,扎兰屯市,扎兰屯调频广播发射台,93.6,1,中央人民广播电台中国之声
1181,内蒙古自治区,呼伦贝尔市,扎兰屯市,扎兰屯市调频电视发射台,91.1,1,内蒙古广播电视台蒙语新闻综合广播
1182,内蒙古自治区,通辽市,霍林郭勒市,霍林调频广播发射台,97.4,1,霍林郭勒市广播电视台广播节目
1183,内蒙古自治区,通辽市,霍林郭勒市,霍林河电视发射台,88.7,1,中央人民广播电台中国之声
1184,内蒙古自治区,通辽市,霍林郭勒市,霍林调频广播发射台,106.2,1,内蒙古广播电视台新闻广播
1185,内蒙古自治区,通辽市,霍林郭勒市,霍林郭勒市调频电视发射台,96.1,1,内蒙古广播电视台蒙语新闻综合广播
1186,内蒙古自治区,通辽市,霍林郭勒市,霍林河电视发射台,95.2,1,中央人民广播电台民族之声
1187,内蒙古自治区,通辽市,霍林郭勒市,霍林郭勒调频广播发射台,92.7,1,通辽市广播电视台汉语综合广播
1188,内蒙古自治区,通辽市,霍林郭勒市,霍林郭勒调频广播发射台,91.6,1,通辽市广播电视台蒙语综合广播
1189,内蒙古自治区,通辽市,开鲁县,开鲁727台,106.4,1,内蒙古广播电视台新闻广播
1190,内蒙古自治区,通辽市,开鲁县,开鲁电视转播台,92.8,1,通辽广播电视台汉语综合广播
1191,内蒙古自治区,通辽市,开鲁县,开鲁电视转播台,103.0,1,通辽广播电视台蒙语综合广播
1192,内蒙古自治区,通辽市,开鲁县,开鲁调频广播发射台,100.9,1,开鲁县广播电视台广播节目
1193,内蒙古自治区,通辽市,开鲁县,开鲁电视转播台,89.0,1,中央人民广播电台中国之声
1194,内蒙古自治区,通辽市,开鲁县,开鲁727中波台,99.2,1,内蒙古广播电视台蒙语新闻综合广播
1195,内蒙古自治区,通辽市,科尔沁区,大林镇调频转播台,95.0,0.3,内蒙古广播电视台新闻广播
1196,内蒙古自治区,通辽市,科尔沁区,大林镇调频转播台,96.4,0.3,内蒙古广播电视台蒙语新闻综合广播
1197,内蒙古自治区,通辽市,科尔沁区,通辽市广播发射台,104.8,1,中央人民广播电台中国之声
1198,内蒙古自治区,通辽市,科尔沁区,通辽广播发射中心台,101.3,3,内蒙古广播电视台新闻广播
1199,内蒙古自治区,通辽市,科尔沁区,通辽市广播发射台,89.6,1,内蒙古广播电视台蒙语新闻综合广播
1200,内蒙古自治区,通辽市,科尔沁区,通辽广播发射台,93.7,1,通辽广播电视台蒙语综合广播
1201,内蒙古自治区,通辽市,科尔沁区,通辽广播发射台,97.2,1,通辽广播电视台汉语综合广播
1202,内蒙古自治区,通辽市,科尔沁区,通辽广播发射台,91.3,1,通辽广播电视台交通文艺广播
1203,内蒙古自治区,通辽市,科尔沁区,通辽735发射台,105.6,1,内蒙古广播电视台交通之声
1204,内蒙古自治区,通辽市,科尔沁区,通辽735发射台,87.9,1,内蒙古广播电视台经济生活广播
1205,内蒙古自治区,通辽市,科尔沁区,通辽735发射台,95.9,0.3,内蒙古广播电视台评书曲艺广播
1206,内蒙古自治区,通辽市,科尔沁区,通辽735发射台,107.6,0.3,内蒙古广播电视台音乐之声
1207,内蒙古自治区,通辽市,科尔沁区,通辽735发射台,98.2,0.3,内蒙古广播电视台农村牧区广播
1208,内蒙古自治区,通辽市,科尔沁左翼后旗,科左后调频广播发射台,97.7,1,科尔沁左翼后旗广播电视台广播节目
1209,内蒙古自治区,通辽市,科尔沁左翼后旗,科左后旗调频发射台,93.3,1,内蒙古广播电视台蒙语新闻综合广播
1210,内蒙古自治区,通辽市,科尔沁左翼后旗,科左后旗调频发射台,99.6,1,内蒙古广播电视台新闻广播
